Date,0
2010-01-31,0.0
2010-02-28,0.011381449036825364
2010-03-31,0.0470467592982714
2010-04-30,0.04742894769143047
2010-05-31,-0.0076435763694654435
2010-06-30,-0.02969706005694235
2010-07-31,0.033961795498652164
2010-08-31,0.01664481713521035
2010-09-30,0.07692561803890434
2010-10-31,0.10152489175414589
2010-11-30,0.08171432366089368
2010-12-31,0.11330554133322923
2011-01-31,0.12803763347089706
2011-02-28,0.14988815857915175
2011-03-31,0.15172842999477787
2011-04-30,0.18501571399239292
2011-05-31,0.17182080878656117
2011-06-30,0.1571384315045298
2011-07-31,0.14784311271461473
2011-08-31,0.08349737856288993
2011-09-30,0.025724313404926494
2011-10-31,0.12931541004784347
2011-11-30,0.12560115330556712
2011-12-31,0.13218126885047723
2012-01-31,0.17517401478714825
2012-02-29,0.20224254146516865
2012-03-31,0.22099220014480883
2012-04-30,0.2258746116080477
2012-05-31,0.19245121166759444
2012-06-30,0.21650192748072147
2012-07-31,0.22824651475132457
2012-08-31,0.24907904802505393
2012-09-30,0.2596649902108707
2012-10-31,0.22789714005007894
2012-11-30,0.23382310479379512
2012-12-31,0.23637063354668442
2013-01-31,0.2747952283424731
2013-02-28,0.2758614027821129
2013-03-31,0.30570450698129664
2013-04-30,0.33525532925697965
2013-05-31,0.3410840911333743
2013-06-30,0.3227021602105452
2013-07-31,0.37209179926057284
2013-08-31,0.34141624282542327
2013-09-30,0.38566579733387085
2013-10-31,0.4219285741798791
2013-11-30,0.44550773824355205
2013-12-31,0.47117454368641465
2014-01-31,0.43557640521641006
2014-02-28,0.482190169439834
2014-03-31,0.478970418619166
2014-04-30,0.48583262032834484
2014-05-31,0.5137507755482505
2014-06-30,0.5336637360784883
2014-07-31,0.5245037733354535
2014-08-31,0.5548459055615542
2014-09-30,0.5348285120171976
2014-10-31,0.5584017844728149
2014-11-30,0.5923219721476665
2014-12-31,0.5844382103613048
2015-01-31,0.5559730927873907
2015-02-28,0.6174842362929357
2015-03-31,0.5982796783967044
2015-04-30,0.6094794169274375
2015-05-31,0.6256054742257395
2015-06-30,0.6035103100645692
2015-07-31,0.6280766286387481
2015-08-31,0.5643951172093681
2015-09-30,0.54399866975171
2015-10-31,0.6080121226452356
2015-11-30,0.6086750085825551
2015-12-31,0.5923298670699397
2016-01-31,0.5639172106308111
2016-02-29,0.5632881237512147
2016-03-31,0.5860038434273646
2016-04-30,0.5749722708488791
2016-05-31,0.5906208362710177
2016-06-30,0.6051253469211548
2016-07-31,0.6420509830649476
2016-08-31,0.6399765407927352
2016-09-30,0.639295420377186
2016-10-31,0.6260118848302981
2016-11-30,0.6594542999546955
2016-12-31,0.6772583149498408
2017-01-31,0.7021840617782803
2017-02-28,0.7469435478922994
2017-03-31,0.7521041138766668
2017-04-30,0.7693064906166067
2017-05-31,0.7894932875200703
2017-06-30,0.7895799900925777
2017-07-31,0.8189645509713904
2017-08-31,0.8276928091839311
2017-09-30,0.8418254311915941
2017-10-31,0.877672727553185
2017-11-30,0.9005387693122747
2017-12-31,0.913939969330937
2018-01-31,0.9791092185032118
2018-02-28,0.9451250783560284
2018-03-31,0.917612374344929
2018-04-30,0.9247178829136571
2018-05-31,0.941982213952927
2018-06-30,0.9389834835475737
2018-07-31,0.9768255515930132
2018-08-31,1.0148648291142106
2018-09-30,1.0224701351733954
2018-10-31,0.9543604411240061
